digit,index,true,pred,misclassified,perturb_norm_l2
2,124,2,6,True,1123.0489501953125
2,125,2,2,False,0.0
2,126,2,5,True,1137.553955078125
2,127,2,3,True,1161.2117919921875
2,128,2,3,True,1106.09619140625
2,129,2,2,False,0.0
2,130,2,2,False,0.0
2,131,2,2,False,0.0
2,132,2,2,False,0.0
2,133,2,5,True,1152.00927734375
2,134,2,2,False,0.0
2,135,2,2,False,0.0
2,136,2,2,False,0.0
2,137,2,2,False,0.0
2,138,2,2,False,0.0
2,139,2,2,False,0.0
2,140,2,5,True,1162.475341796875
2,141,2,2,False,1123.885986328125
2,142,2,2,False,0.0
2,143,2,2,False,0.0
2,144,2,2,False,0.0
2,145,2,2,False,0.0
2,146,2,2,False,0.0
2,147,2,3,True,1152.477294921875
2,148,2,2,False,0.0
2,149,2,8,True,879.1096801757812
3,150,3,3,False,0.0
3,151,3,3,False,0.0
3,152,3,5,True,1196.19580078125
3,153,3,3,False,1052.827880859375
3,154,3,5,True,1137.1202392578125
3,155,3,3,False,0.0
3,156,3,3,False,0.0
3,157,3,5,True,1148.8543701171875
3,158,3,3,False,0.0
3,159,3,5,True,1157.99267578125
3,160,3,5,True,1103.599365234375
3,161,3,3,False,0.0
3,162,3,3,False,0.0
3,163,3,3,False,0.0
3,164,3,3,False,0.0
3,165,3,7,True,1194.2828369140625
3,166,3,5,True,1108.2135009765625
3,167,3,5,True,1163.9595947265625
3,168,3,7,True,1165.3702392578125
3,169,3,2,True,1155.9185791015625
3,170,3,3,False,0.0
3,171,3,3,False,0.0
3,172,3,3,False,0.0
3,173,3,3,False,0.0
3,174,3,5,True,1150.888916015625
3,175,3,5,True,1155.8577880859375
3,176,3,5,True,1126.268310546875
3,177,3,3,False,0.0
3,178,3,3,False,0.0
3,179,3,5,True,1117.3055419921875
3,180,3,3,False,1116.273681640625
3,181,3,3,False,0.0
3,182,3,3,False,0.0
3,183,3,5,True,1156.5201416015625
3,184,3,5,True,1159.538330078125
3,185,3,5,True,1140.4627685546875
3,186,3,5,True,1129.385009765625
3,187,3,3,False,1080.99951171875
3,188,3,2,True,1125.32275390625
3,189,3,3,False,0.0
3,190,3,3,False,0.0
3,191,3,3,False,0.0
3,192,3,3,False,0.0
3,193,3,3,False,0.0
3,194,3,3,False,0.0
3,195,3,5,True,1138.978515625
3,196,3,3,False,0.0
3,197,3,3,False,0.0
3,198,3,3,False,0.0
3,199,3,5,True,1151.787109375
4,200,4,7,True,1164.451904296875
4,201,4,7,True,1163.766357421875
4,202,4,7,True,1148.4730224609375
4,203,4,7,True,1166.3746337890625
4,204,4,4,False,1141.5963134765625
4,205,4,2,True,1178.1114501953125
4,206,4,4,False,1066.7027587890625
4,207,4,7,True,1195.3875732421875
4,208,4,7,True,1166.3507080078125
4,209,4,4,False,0.0
4,210,4,2,True,1183.560302734375
4,211,4,9,True,1187.5294189453125
4,212,4,2,True,1146.27001953125
4,213,4,7,True,1123.898681640625
4,214,4,4,False,0.0
4,215,4,9,True,1146.2674560546875
4,216,4,2,True,1170.063720703125
4,217,4,4,False,0.0
4,218,4,4,False,0.0
4,219,4,4,False,0.0
4,220,4,7,True,1177.8826904296875
4,221,4,9,True,1151.6961669921875
4,222,4,8,True,1169.6458740234375
4,223,4,7,True,1173.444091796875
4,224,4,7,True,1155.1181640625
4,225,4,6,True,1132.0689697265625
4,226,4,2,True,1132.551513671875
4,227,4,2,True,1161.8697509765625
4,228,4,7,True,1135.982177734375
4,229,4,7,True,1178.364013671875
4,230,4,6,True,1144.958740234375
4,231,4,7,True,1158.6910400390625
4,232,4,9,True,1139.0968017578125
4,233,4,7,True,1159.2283935546875
4,234,4,8,True,1168.5716552734375
4,235,4,4,False,1078.5350341796875
4,236,4,7,True,1142.66259765625
4,237,4,9,True,1148.6865234375
4,238,4,8,True,1144.574951171875
4,239,4,2,True,1141.8719482421875
4,240,4,4,False,0.0
4,241,4,7,True,1135.9290771484375
4,242,4,4,False,0.0
4,243,4,9,True,1153.787841796875
4,244,4,4,False,0.0
4,245,4,7,True,1154.817626953125
4,246,4,2,True,1162.80517578125
4,247,4,6,True,1134.52197265625
4,248,4,9,True,1134.675537109375
4,249,4,7,True,1150.413330078125
5,250,5,5,False,1109.142578125
5,251,5,0,True,1161.47802734375
5,252,5,5,False,0.0
5,253,5,3,True,1171.4569091796875
5,254,5,5,False,0.0
5,255,5,3,True,1135.83935546875
5,256,5,5,False,0.0
5,257,5,5,False,0.0
5,258,5,5,False,0.0
5,259,5,6,True,1173.9976806640625
5,260,5,5,False,0.0
5,261,5,5,False,0.0
5,262,5,5,False,0.0
5,263,5,7,True,1147.604248046875
5,264,5,3,True,1128.9654541015625
5,265,5,5,False,0.0
5,266,5,2,True,1165.3123779296875
5,267,5,5,False,1079.673095703125
5,268,5,3,True,1219.8857421875
5,269,5,6,True,1118.749755859375
5,270,5,6,True,1092.04248046875
5,271,5,5,False,0.0
5,272,5,5,False,0.0
5,273,5,3,True,1133.6689453125
5,274,5,3,True,1152.5211181640625
5,275,5,5,False,1106.239013671875
5,276,5,5,False,0.0
5,277,5,5,False,0.0
5,278,5,5,False,0.0
5,279,5,5,False,0.0
5,280,5,2,True,1173.453369140625
5,281,5,8,True,1112.41650390625
5,282,5,8,True,1155.5264892578125
5,283,5,5,False,0.0
5,284,5,7,True,1100.95458984375
5,285,5,3,True,1161.378173828125
5,286,5,6,True,1152.4403076171875
5,287,5,2,True,1122.8978271484375
5,288,5,3,True,1153.249267578125
5,289,5,8,True,1160.51953125
5,290,5,5,False,0.0
5,291,5,3,True,1157.89306640625
5,292,5,8,True,1167.8355712890625
5,293,5,5,False,1109.558837890625
5,294,5,5,False,990.739013671875
5,295,5,5,False,0.0
5,296,5,9,True,860.74365234375
5,297,5,5,False,995.6011352539062
5,298,5,5,False,0.0
5,299,5,5,False,0.0
6,300,6,5,True,1158.62939453125
6,301,6,6,False,1109.3477783203125
6,302,6,2,True,1148.0821533203125
6,303,6,2,True,1157.4923095703125
6,304,6,6,False,0.0
6,305,6,6,False,0.0
6,306,6,2,True,1127.4986572265625
6,307,6,6,False,0.0
6,308,6,2,True,1166.38232421875
6,309,6,2,True,1128.09912109375
6,310,6,6,False,0.0
6,311,6,5,True,1165.8570556640625
6,312,6,6,False,0.0
6,313,6,6,False,0.0
6,314,6,6,False,0.0
6,315,6,2,True,1125.048095703125
6,316,6,2,True,1139.640625
6,317,6,5,True,1131.6395263671875
6,318,6,0,True,1120.6632080078125
6,319,6,2,True,1124.1104736328125
6,320,6,6,False,0.0
6,321,6,5,True,1138.30908203125
6,322,6,6,False,0.0
6,323,6,2,True,1175.970458984375
6,324,6,6,False,1062.7296142578125
6,325,6,0,True,1172.5755615234375
6,326,6,6,False,0.0
6,327,6,6,False,0.0
6,328,6,6,False,0.0
6,329,6,0,True,1145.343017578125
6,330,6,5,True,1147.4259033203125
6,331,6,6,False,1135.4847412109375
6,332,6,2,True,1121.6422119140625
6,333,6,5,True,1162.73583984375
6,334,6,6,False,0.0
6,335,6,6,False,1087.4156494140625
6,336,6,6,False,0.0
6,337,6,2,True,1149.4923095703125
6,338,6,6,False,1081.6444091796875
6,339,6,6,False,0.0
6,340,6,2,True,1159.050048828125
6,341,6,6,False,0.0
6,342,6,8,True,1143.341552734375
6,343,6,6,False,1121.02880859375
6,344,6,6,False,0.0
6,345,6,8,True,1157.0550537109375
6,346,6,5,True,1118.5506591796875
6,347,6,0,True,1190.523193359375
6,348,6,5,True,1141.210205078125
6,349,6,2,True,1158.1986083984375
7,350,7,7,False,0.0
7,351,7,7,False,0.0
7,352,7,2,True,1129.250732421875
7,353,7,4,True,1103.064208984375
7,354,7,2,True,1159.947021484375
7,355,7,9,True,1141.1357421875
7,356,7,7,False,1133.4429931640625
7,357,7,7,False,1112.385498046875
7,358,7,2,True,1179.464599609375
7,359,7,2,True,1126.1866455078125
7,360,7,5,True,1128.241455078125
7,361,7,7,False,0.0
7,362,7,7,False,0.0
7,363,7,7,False,0.0
7,364,7,3,True,1145.568603515625
7,365,7,7,False,0.0
7,366,7,7,False,0.0
7,367,7,5,True,1076.873291015625
7,368,7,7,False,0.0
7,369,7,7,False,0.0
7,370,7,7,False,1143.5888671875
7,371,7,3,True,1129.739013671875
7,372,7,7,False,0.0
7,373,7,0,True,1110.973388671875
7,374,7,7,False,0.0
7,375,7,7,False,0.0
7,376,7,7,False,0.0
7,377,7,7,False,1093.6806640625
7,378,7,7,False,0.0
7,379,7,7,False,0.0
7,380,7,2,True,1145.1016845703125
7,381,7,2,True,1128.8287353515625
7,382,7,7,False,1012.6802978515625
7,383,7,7,False,0.0
7,384,7,7,False,0.0
7,385,7,2,True,1124.953125
7,386,7,3,True,1148.740966796875
7,387,7,7,False,0.0
7,388,7,7,False,0.0
7,389,7,7,False,0.0
7,390,7,2,True,1162.5400390625
7,391,7,2,True,1108.7890625
7,392,7,5,True,1133.7939453125
7,393,7,8,True,1131.491943359375
7,394,7,7,False,0.0
7,395,7,2,True,1092.093505859375
7,396,7,3,True,1159.9451904296875
7,397,7,7,False,0.0
7,398,7,3,True,1142.752197265625
7,399,7,7,False,0.0
8,400,8,3,True,1129.70458984375
8,401,8,2,True,1142.9442138671875
8,402,8,3,True,1160.1800537109375
8,403,8,2,True,1146.686279296875
8,404,8,8,False,0.0
8,405,8,2,True,1201.71142578125
8,406,8,2,True,1181.9576416015625
8,407,8,2,True,1153.723876953125
8,408,8,2,True,1184.273193359375
8,409,8,8,False,1140.134765625
8,410,8,2,True,1156.5245361328125
8,411,8,2,True,1167.042724609375
8,412,8,3,True,1150.28662109375
8,413,8,2,True,1116.824462890625
8,414,8,8,False,0.0
8,415,8,2,True,1146.0384521484375
8,416,8,2,True,1149.778076171875
8,417,8,8,False,0.0
8,418,8,8,False,0.0
8,419,8,8,False,1020.6055297851562
8,420,8,8,False,0.0
8,421,8,3,True,1130.582763671875
8,422,8,2,True,1164.83154296875
8,423,8,5,True,1135.1982421875
8,424,8,8,False,0.0
8,425,8,8,False,1081.8280029296875
8,426,8,2,True,1172.634765625
8,427,8,8,False,0.0
8,428,8,2,True,1162.5556640625
8,429,8,2,True,1152.755126953125
8,430,8,5,True,1154.703857421875
8,431,8,5,True,1171.922119140625
8,432,8,2,True,1136.698486328125
8,433,8,2,True,1162.7557373046875
8,434,8,8,False,1075.879150390625
8,435,8,8,False,0.0
8,436,8,2,True,1130.06787109375
8,437,8,7,True,1129.46142578125
8,438,8,2,True,1157.9801025390625
8,439,8,8,False,0.0
8,440,8,2,True,1128.7955322265625
8,441,8,2,True,1156.677001953125
8,442,8,5,True,1137.140625
8,443,8,5,True,1150.3319091796875
8,444,8,2,True,1134.7554931640625
8,445,8,2,True,1164.8143310546875
8,446,8,8,False,0.0
8,447,8,5,True,1133.9833984375
8,448,8,2,True,1156.986328125
8,449,8,2,True,1122.0994873046875
9,450,9,8,True,1136.47900390625
9,451,9,5,True,1138.8907470703125
9,452,9,8,True,1132.6966552734375
9,453,9,7,True,1177.5361328125
9,454,9,7,True,1124.6932373046875
9,455,9,7,True,1128.3118896484375
9,456,9,5,True,1170.9051513671875
9,457,9,7,True,1181.1680908203125
9,458,9,7,True,1178.9495849609375
9,459,9,4,True,1104.7401123046875
9,460,9,7,True,1135.59326171875
9,461,9,7,True,1178.061767578125
9,462,9,8,True,1136.8572998046875
9,463,9,7,True,1132.1363525390625
9,464,9,7,True,1132.913818359375
9,465,9,7,True,1123.3133544921875
9,466,9,2,True,1145.5106201171875
9,467,9,3,True,1156.674072265625
9,468,9,9,False,1161.4168701171875
9,469,9,8,True,1100.1278076171875
9,470,9,4,True,1145.6248779296875
9,471,9,7,True,1163.6314697265625
9,472,9,9,False,0.0
9,473,9,7,True,1137.827392578125
9,474,9,7,True,1146.775146484375
9,475,9,4,True,1148.082275390625
9,476,9,2,True,1147.5689697265625
9,477,9,4,True,1146.5374755859375
9,478,9,8,True,1127.336669921875
9,479,9,8,True,1148.247314453125
9,480,9,7,True,1169.4287109375
9,481,9,8,True,1184.5679931640625
9,482,9,7,True,1173.76025390625
9,483,9,3,True,1168.8302001953125
9,484,9,7,True,1169.5689697265625
9,485,9,3,True,1152.761962890625
9,486,9,2,True,1171.3853759765625
9,487,9,3,True,1148.7310791015625
9,488,9,4,True,1129.1044921875
9,489,9,7,True,1168.7100830078125
9,490,9,7,True,1131.5999755859375
9,491,9,7,True,1155.269775390625
9,492,9,7,True,1161.6142578125
9,493,9,7,True,1179.661865234375
9,494,9,7,True,1151.1712646484375
9,495,9,7,True,1168.34765625
9,496,9,7,True,1167.0792236328125
9,497,9,8,True,1136.8778076171875
9,498,9,0,True,1164.9981689453125
9,499,9,2,True,1139.9140625
