digit,index,true,pred,misclassified,perturb_norm_l2
3,179,3,5,True,1160.0576171875
3,180,3,3,False,937.180419921875
3,181,3,3,False,934.23486328125
3,182,3,2,True,1115.775634765625
3,183,3,3,False,933.172607421875
3,184,3,3,False,937.6777954101562
3,185,3,2,True,1123.897216796875
3,186,3,5,True,1150.279541015625
3,187,3,3,False,939.0409545898438
3,188,3,3,False,939.7901611328125
3,189,3,3,False,940.8382568359375
3,190,3,3,False,936.5472412109375
3,191,3,3,False,930.5773315429688
3,192,3,2,True,1188.765380859375
3,193,3,5,True,1130.9332275390625
3,194,3,5,True,1185.9498291015625
3,195,3,3,False,923.2984008789062
3,196,3,3,False,934.3975830078125
3,197,3,3,False,946.1868896484375
3,198,3,3,False,1090.678466796875
3,199,3,3,False,1007.3304443359375
4,200,4,4,False,938.7779541015625
4,201,4,7,True,1103.06640625
4,202,4,7,True,1132.327392578125
4,203,4,4,False,936.50390625
4,204,4,4,False,933.5201416015625
4,205,4,5,True,1196.6697998046875
4,206,4,2,True,1152.3701171875
4,207,4,9,True,1146.0870361328125
4,208,4,7,True,1157.9693603515625
4,209,4,6,True,1197.292236328125
4,210,4,5,True,1128.744384765625
4,211,4,2,True,1189.981201171875
4,212,4,9,True,1147.754150390625
4,213,4,6,True,1177.001953125
4,214,4,7,True,1143.5166015625
4,215,4,2,True,1190.9207763671875
4,216,4,9,True,1158.091796875
4,217,4,5,True,1170.4542236328125
4,218,4,4,False,941.1801147460938
4,219,4,4,False,938.00390625
4,220,4,7,True,1165.8177490234375
4,221,4,4,False,1080.7333984375
4,222,4,4,False,934.7587890625
4,223,4,7,True,1129.41552734375
4,224,4,6,True,1115.040283203125
4,225,4,7,True,1116.9705810546875
4,226,4,8,True,1200.5284423828125
4,227,4,3,True,1125.700439453125
4,228,4,4,False,932.2615966796875
4,229,4,9,True,1201.7763671875
4,230,4,9,True,1184.7685546875
4,231,4,2,True,1126.916259765625
4,232,4,7,True,1123.5264892578125
4,233,4,2,True,1130.3858642578125
4,234,4,2,True,1178.761962890625
4,235,4,6,True,1141.9036865234375
4,236,4,3,True,1205.3668212890625
4,237,4,7,True,1158.876953125
4,238,4,7,True,1159.432861328125
4,239,4,7,True,1177.1234130859375
4,240,4,4,False,1084.8385009765625
4,241,4,9,True,1182.975341796875
4,242,4,7,True,1145.9901123046875
4,243,4,7,True,1122.4892578125
4,244,4,7,True,1175.8734130859375
4,245,4,9,True,1137.929443359375
4,246,4,9,True,1167.364990234375
4,247,4,9,True,1150.3958740234375
4,248,4,4,False,1129.93994140625
4,249,4,4,False,935.3681030273438
5,250,5,5,False,942.2291870117188
5,251,5,5,False,942.2223510742188
5,252,5,7,True,1147.7225341796875
5,253,5,7,True,1148.5589599609375
5,254,5,5,False,943.3463745117188
5,255,5,5,False,942.5975952148438
5,256,5,3,True,1181.7239990234375
5,257,5,5,False,1110.38818359375
5,258,5,2,True,1142.24365234375
5,259,5,6,True,1173.7637939453125
5,260,5,3,True,1170.237548828125
5,261,5,5,False,1109.3663330078125
5,262,5,5,False,1037.7982177734375
5,263,5,5,False,935.55322265625
5,264,5,5,False,927.65185546875
5,265,5,5,False,935.1971435546875
5,266,5,5,False,942.13525390625
5,267,5,5,False,933.6828002929688
5,268,5,5,False,938.605224609375
5,269,5,5,False,943.4711303710938
5,270,5,6,True,1116.8499755859375
5,271,5,5,False,931.1121215820312
5,272,5,5,False,936.1697387695312
5,273,5,5,False,933.4893188476562
5,274,5,5,False,939.64111328125
5,275,5,6,True,1158.479736328125
5,276,5,5,False,941.4359130859375
5,277,5,5,False,965.729248046875
5,278,5,5,False,1168.9168701171875
5,279,5,5,False,924.5224609375
5,280,5,5,False,921.8063354492188
5,281,5,3,True,1161.308349609375
5,282,5,5,False,934.1780395507812
5,283,5,5,False,937.6372680664062
5,284,5,5,False,942.5610961914062
5,285,5,5,False,1118.770263671875
5,286,5,5,False,939.6241455078125
5,287,5,5,False,933.1531982421875
5,288,5,5,False,934.671142578125
5,289,5,2,True,1179.851806640625
5,290,5,3,True,1170.87646484375
5,291,5,3,True,1155.27783203125
5,292,5,3,True,1112.6248779296875
5,293,5,3,True,1164.80029296875
5,294,5,5,False,937.786865234375
5,295,5,5,False,943.3416137695312
5,296,5,8,True,1111.119873046875
5,297,5,8,True,1183.3404541015625
5,298,5,3,True,1095.3865966796875
5,299,5,6,True,1152.28759765625
6,300,6,2,True,1162.77099609375
6,301,6,4,True,1133.9449462890625
6,302,6,8,True,1128.568603515625
6,303,6,0,True,1163.99365234375
6,304,6,6,False,1136.6834716796875
6,305,6,2,True,1158.886474609375
6,306,6,2,True,1162.6656494140625
6,307,6,6,False,941.0342407226562
6,308,6,2,True,1115.34375
6,309,6,6,False,938.8070068359375
6,310,6,6,False,936.6323852539062
6,311,6,6,False,946.3955078125
6,312,6,6,False,929.980712890625
6,313,6,2,True,1147.60107421875
6,314,6,6,False,944.9164428710938
6,315,6,5,True,1160.8050537109375
6,316,6,5,True,1146.170654296875
6,317,6,6,False,940.0610961914062
6,318,6,6,False,932.553955078125
6,319,6,0,True,1141.97509765625
6,320,6,5,True,1162.9073486328125
6,321,6,6,False,934.5098266601562
6,322,6,6,False,945.6543579101562
6,323,6,2,True,1123.5477294921875
6,324,6,6,False,945.3008422851562
6,325,6,1,True,1121.386962890625
6,326,6,2,True,1162.2138671875
6,327,6,6,False,940.0082397460938
6,328,6,6,False,940.0114135742188
6,329,6,5,True,1136.0721435546875
6,330,6,2,True,1175.4249267578125
6,331,6,6,False,940.1904907226562
6,332,6,6,False,944.744140625
6,333,6,0,True,1149.029052734375
6,334,6,6,False,937.978759765625
6,335,6,6,False,937.7134399414062
6,336,6,2,True,1180.6475830078125
6,337,6,0,True,1167.080322265625
6,338,6,6,False,937.7993774414062
6,339,6,2,True,1190.4388427734375
6,340,6,6,False,943.3493041992188
6,341,6,6,False,1054.176025390625
6,342,6,6,False,946.7788696289062
6,343,6,6,False,937.9950561523438
6,344,6,2,True,1117.7039794921875
6,345,6,2,True,1135.525146484375
6,346,6,7,True,1099.3321533203125
6,347,6,6,False,941.6624145507812
6,348,6,2,True,1188.798583984375
6,349,6,6,False,938.4790649414062
7,350,7,5,True,1149.0926513671875
7,351,7,7,False,940.5946044921875
7,352,7,7,False,936.7119750976562
7,353,7,7,False,947.4279174804688
7,354,7,7,False,934.53564453125
7,355,7,2,True,1174.9501953125
7,356,7,2,True,1092.739013671875
7,357,7,7,False,931.688720703125
7,358,7,5,True,1107.4312744140625
7,359,7,7,False,939.8147583007812
7,360,7,7,False,933.0230712890625
7,361,7,7,False,944.478759765625
7,362,7,7,False,930.43896484375
7,363,7,2,True,1154.9520263671875
7,364,7,7,False,937.8206176757812
7,365,7,2,True,1165.864990234375
7,366,7,7,False,1108.05078125
7,367,7,7,False,939.4902954101562
7,368,7,7,False,934.9293823242188
7,369,7,7,False,933.8139038085938
7,370,7,2,True,1181.66357421875
7,371,7,7,False,946.08935546875
7,372,7,7,False,912.545166015625
7,373,7,2,True,1173.81005859375
7,374,7,2,True,1118.0589599609375
7,375,7,7,False,939.3685913085938
7,376,7,2,True,1128.5933837890625
7,377,7,7,False,933.9243774414062
7,378,7,7,False,1072.8065185546875
7,379,7,7,False,941.1710205078125
7,380,7,9,True,1170.12255859375
7,381,7,7,False,929.2484741210938
7,382,7,3,True,1168.025146484375
7,383,7,7,False,938.9127807617188
7,384,7,7,False,1045.295166015625
7,385,7,7,False,936.2826538085938
7,386,7,7,False,934.2998046875
7,387,7,7,False,935.2881469726562
7,388,7,7,False,936.7883911132812
7,389,7,5,True,1149.1495361328125
7,390,7,2,True,1127.1568603515625
7,391,7,1,True,1153.468505859375
7,392,7,2,True,1142.63720703125
7,393,7,2,True,1151.657470703125
7,394,7,7,False,941.8753662109375
7,395,7,2,True,1117.8939208984375
7,396,7,2,True,1151.3349609375
7,397,7,7,False,934.7178955078125
7,398,7,7,False,942.1520385742188
7,399,7,9,True,1114.59033203125
8,400,8,7,True,1159.6373291015625
8,401,8,8,False,933.061279296875
8,402,8,2,True,1149.9346923828125
8,403,8,2,True,1136.3184814453125
8,404,8,5,True,1164.7821044921875
8,405,8,7,True,1178.1080322265625
8,406,8,5,True,1163.9173583984375
8,407,8,2,True,1175.158447265625
8,408,8,7,True,1189.35498046875
8,409,8,7,True,1140.7139892578125
8,410,8,2,True,1151.9210205078125
8,411,8,2,True,1176.083740234375
8,412,8,3,True,1174.181884765625
8,413,8,8,False,1099.218994140625
8,414,8,2,True,1161.4324951171875
8,415,8,5,True,1148.7646484375
8,416,8,2,True,1134.8619384765625
8,417,8,3,True,1136.054443359375
8,418,8,2,True,1133.047607421875
8,419,8,2,True,1173.5015869140625
8,420,8,5,True,1160.4744873046875
8,421,8,2,True,1161.4459228515625
8,422,8,8,False,1122.6441650390625
8,423,8,3,True,1137.1348876953125
8,424,8,6,True,1162.0711669921875
8,425,8,3,True,1132.2137451171875
8,426,8,2,True,1164.982421875
8,427,8,2,True,1194.2244873046875
8,428,8,2,True,1173.8836669921875
8,429,8,8,False,942.2711181640625
8,430,8,2,True,1185.563232421875
8,431,8,2,True,1154.067138671875
8,432,8,8,False,1119.6903076171875
8,433,8,2,True,1173.0465087890625
8,434,8,4,True,1110.5087890625
8,435,8,8,False,941.2796630859375
8,436,8,7,True,1159.2193603515625
8,437,8,8,False,941.2935791015625
8,438,8,5,True,1165.1546630859375
8,439,8,2,True,1148.263671875
8,440,8,2,True,1097.6785888671875
8,441,8,2,True,1166.6240234375
8,442,8,2,True,1196.0755615234375
8,443,8,2,True,1173.6431884765625
8,444,8,3,True,1141.8697509765625
8,445,8,5,True,1172.5146484375
8,446,8,8,False,936.4359130859375
8,447,8,5,True,1152.6209716796875
8,448,8,2,True,1158.966796875
8,449,8,2,True,1171.493896484375
9,450,9,7,True,1138.62060546875
9,451,9,7,True,1148.2945556640625
9,452,9,7,True,1132.898681640625
9,453,9,7,True,1151.6983642578125
9,454,9,3,True,1144.6591796875
9,455,9,7,True,1173.1510009765625
9,456,9,7,True,1127.2725830078125
9,457,9,7,True,1154.926025390625
9,458,9,5,True,1170.4755859375
9,459,9,8,True,1147.4052734375
9,460,9,5,True,1142.30810546875
9,461,9,7,True,1188.2308349609375
9,462,9,7,True,1143.791015625
9,463,9,7,True,1154.326904296875
9,464,9,0,True,1163.807861328125
9,465,9,3,True,1169.1043701171875
9,466,9,7,True,1127.1473388671875
9,467,9,7,True,1165.4725341796875
9,468,9,7,True,1174.100341796875
9,469,9,7,True,1171.5452880859375
9,470,9,7,True,1174.8304443359375
9,471,9,9,False,1143.0552978515625
9,472,9,5,True,1139.28369140625
9,473,9,9,False,1081.2041015625
9,474,9,7,True,1137.3076171875
9,475,9,7,True,1160.2725830078125
9,476,9,7,True,1206.526611328125
9,477,9,7,True,1164.9798583984375
9,478,9,7,True,1176.933349609375
9,479,9,7,True,1162.06884765625
9,480,9,3,True,1123.3927001953125
9,481,9,4,True,1118.4013671875
9,482,9,9,False,1156.9346923828125
9,483,9,2,True,1156.73828125
9,484,9,7,True,1139.6090087890625
9,485,9,3,True,1157.8956298828125
9,486,9,7,True,1143.3040771484375
9,487,9,7,True,1204.5357666015625
9,488,9,7,True,1181.27734375
9,489,9,7,True,1142.7734375
9,490,9,2,True,1162.33251953125
9,491,9,7,True,1129.2349853515625
9,492,9,8,True,1158.76806640625
9,493,9,2,True,1177.91015625
9,494,9,7,True,1149.8944091796875
9,495,9,7,True,1158.364013671875
9,496,9,2,True,1145.769775390625
9,497,9,5,True,1200.107177734375
9,498,9,7,True,1169.2913818359375
9,499,9,7,True,1164.0875244140625
